"","pid","wt","POP","HH","AGE5U","AGE18U","AGE65O","NFAM","NFAMALONE","POV","RACWHITE","RACBLACK","RACASIAN","RACHSPLAT","POV.FAM","POV.NFAM","POV.NFAMALONE"
"3584","1211527",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3585","1213721",8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3586","1214208",25,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3587","1214304",7,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3588","1214703a",59,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3589","1214703b",66,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3590","1214703c",66,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3591","1214703d",65,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3592","1214703e",67,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3593","1214703f",66,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3594","1214703g",66,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3595","1214703h",66,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3596","1214703i",66,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3597","1215100",16,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"3598","1216560a",31,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3599","1216560b",34,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3600","1216560c",34,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3601","1216560d",34,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3602","1216727",18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3603","1217546a",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3604","1217546b",14,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3605","1217546c",14,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"3606","1217546d",29,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"3607","1218568a",9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3608","1218568b",6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3609","1218568c",7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3610","1218695a",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3611","1218695b",10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3612","1219297a",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3613","1219297b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3614","1220019a",20,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3615","1220019b",19,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3616","1220153",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3617","1220905",12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3618","1221158a",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3619","1221158b",10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3620","1221158c",8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3621","1221158d",9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3622","1222521a",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3623","1222521b",25,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3624","1222692",25,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3625","1223186a",9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3626","1223186b",11,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3627","1223303",22,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3628","1223315a",6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3629","1223315b",6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3630","1223670a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3631","1223670b",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3632","1223797",14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3633","1223950a",28,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3634","1223950b",24,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3635","1224050",9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3636","1224193",11,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3637","1225119",23,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"3638","1226620a",14,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"3639","1226620b",17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"3640","1227022",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3641","1227168",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3642","1227396a",23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3643","1227396b",21,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3644","1227421a",64,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3645","1227421b",69,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3646","1227421c",55,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3647","1227421d",65,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3648","1227868",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3649","1228095",7,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3650","1228909",56,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3651","1229089a",26,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3652","1229089b",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3653","1230290",9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3654","1230983a",106,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3655","1230983b",121,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3656","1231249a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3657","1231249b",17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3658","1231249c",10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"3659","1231249d",11,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"3660","1231564a",11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3661","1231564b",9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3662","1232037a",8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"3663","1232037b",5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3664","1232497a",8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3665","1232497b",9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3666","1234948",15,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3667","1235156a",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3668","1235156b",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3669","1235156c",24,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3670","1235156d",24,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3671","1235348",20,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
"3672","1238730",20,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1
"3673","1240163",17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3674","1240254a",26,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3675","1240254b",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3676","1240435a",25,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3677","1240435b",21,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3678","1240481a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3679","1240481b",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3680","1241240",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3681","1243192a",24,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3682","1243192b",35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3683","1244845",22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"3684","1244941",21,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3685","1245122a",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3686","1245122b",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3687","1245122c",11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3688","1246872",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3689","1246899a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3690","1246899b",12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3691","1247330",22,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3692","1248084a",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3693","1248084b",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3694","1248656a",16,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"3695","1248656b",40,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3696","1248656c",26,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3697","1249299a",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3698","1249299b",6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3699","1249299c",6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"3700","1249727a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3701","1249727b",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3702","1249727c",10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3703","1249727d",11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3704","1250734",8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3705","1251106",6,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3706","1251185",12,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"3707","1251955",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3708","1252185a",32,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"3709","1252185b",37,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
"3710","1253571",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3711","1254313",9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3712","1254429a",21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3713","1254429b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3714","1254429c",7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"3715","1256487a",15,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3716","1256487b",15,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3717","1256586",7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3718","1259562",14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3719","1259745",18,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1
"3720","1259842",29,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3721","1260474a",23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3722","1260474b",27,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3723","1260495a",7,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3724","1260495b",7,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"3725","1260495c",10,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3726","1260646a",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3727","1260646b",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3728","1260646c",20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3729","1260646d",12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3730","1260646e",12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3731","1260646f",12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3732","1262273",27,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3733","1262647",1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"3734","1264872",8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"3735","1265008a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3736","1265008b",11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3737","1265008c",11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3738","1265008d",9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3739","1265106a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3740","1265106b",19,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3741","1265720",18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3742","1266386",9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3743","1266493",12,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3744","1266645a",14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3745","1266645b",9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3746","1266766",24,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3747","1267331",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3748","1267375",4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3749","1267613",16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3750","1268051",20,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3751","1268370a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3752","1268370b",12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3753","1268370c",14,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3754","1268705a",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3755","1268705b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3756","1268705c",10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3757","1268705d",11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3758","1269825",12,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3759","1270763a",13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3760","1270763b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3761","1270763c",9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"3762","1270763d",9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"3763","1271063",14,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3764","1271572",7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3765","1271961a",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3766","1271961b",22,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3767","1271961c",17,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3768","1272535",12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3769","1272962",3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3770","1273575a",13,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3771","1273575b",14,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3772","1274273a",66,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3773","1274273b",70,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3774","1274273c",55,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3775","1274997",16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3776","1275467a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3777","1275467b",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3778","1276083",18,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3779","1276233a",72,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3780","1276233b",84,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"3781","1276543",75,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3782","1276756",14,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
"3783","1276930",12,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3784","1277329",14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3785","1278082",3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"3786","1278889a",17,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3787","1278889b",14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"3788","1278992a",16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3789","1278992b",16,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3790","1278992c",31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3791","1278992d",14,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3792","1279113",29,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3793","1279120",14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3794","1279211a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3795","1279211b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3796","1279211c",10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3797","1279211d",10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3798","1279672a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3799","1279672b",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3800","1279672c",14,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3801","1279672d",15,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3802","1279672e",15,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"3803","1279902",23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3804","1280243a",27,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3805","1280243b",24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3806","1280243c",24,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3807","1281572",20,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3808","1282275",13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3809","1284222",7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3810","1284280a",27,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3811","1284280b",33,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3812","1284280c",38,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"3813","1284280d",32,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3814","1284280e",39,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
"3815","1284280f",42,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"3816","1284280g",66,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"3817","1286614",11,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3818","1287261",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3819","1287512",18,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3820","1288670a",70,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
"3821","1288670b",58,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3822","1289016a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3823","1289016b",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3824","1291510a",9,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"3825","1291510b",9,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"3826","1291510c",10,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"3827","1291741a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3828","1291741b",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3829","1291741c",30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3830","1291741d",11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3831","1292017",14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3832","1292152a",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3833","1292152b",14,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3834","1292152c",23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3835","1292732a",25,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
"3836","1292732b",19,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3837","1292732c",12,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
"3838","1292759",3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"3839","1292805",9,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3840","1294420",13,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3841","1294874",8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3842","1295408a",13,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3843","1295408b",12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3844","1296765",14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3845","1296798a",71,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3846","1296798b",72,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3847","1297602",15,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3848","1297642",22,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
"3849","1298759",13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3850","1300480",17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3851","1300674",24,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3852","1300726a",19,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3853","1300726b",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3854","1300864",18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3855","1301167a",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3856","1301167b",21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3857","1301639a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3858","1301639b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3859","1301639c",13,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3860","1301639d",12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3861","1301709a",20,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3862","1301709b",22,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3863","1301709c",35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3864","1301746a",13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3865","1301746b",14,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3866","1301871",3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"3867","1301989",12,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"3868","1302257",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3869","1302539a",34,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3870","1302539b",16,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"3871","1303234a",10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3872","1303234b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3873","1303288",20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3874","1304495",15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3875","1306752a",19,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3876","1306752b",20,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
"3877","1306752c",15,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"3878","1306930",4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"3879","1307470",13,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"3880","1307702",7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3881","1307888a",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3882","1307888b",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3883","1307888c",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3884","1313962",7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3885","1314117a",15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"3886","1314117b",19,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"3887","1314117c",21,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"3888","1314117d",21,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"3889","1314117e",18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"3890","1314340a",13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3891","1314340b",23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3892","1314340c",7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"3893","1314340d",9,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"3894","1314340e",6,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"3895","1314340f",10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3896","1314821a",24,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3897","1314821b",26,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"3898","1314911",7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3899","1315098",11,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3900","1315235a",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3901","1315235b",12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3902","1315305a",7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3903","1315305b",7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3904","1315305c",9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3905","1315305d",17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3906","1317422",26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3907","1318268a",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3908","1318268b",14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3909","1318526a",15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3910","1318526b",13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3911","1318526c",13,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3912","1318526d",13,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3913","1318526e",11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"3914","1321391a",65,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3915","1321391b",80,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3916","1322114",4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"3917","1323058a",16,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3918","1323058b",14,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"3919","1323243a",28,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"3920","1323243b",32,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"3921","1324021",15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3922","1324454",13,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"3923","1324824",1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"3924","1326083",43,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
